id,time,cp,cperiph,conc,evid,amt,cmt,rate,Depot,Transit1,Transit2,Transit3,Central,Peripheral,CL,Vc,Vp,Q,Ktr,Conc_central_init,Conc_periph_init,DoseCorrection
55,560.0,23.326701340730384,25.965274889483528,24.983270230504367,0,,,0.0,1.039552444126457e-9,3.992701596428061e-8,5.746779472293184e-7,5.470027873544225e-6,4315.9141968117,16297.960083135722,11.28847686,185.0203393,627.6829401,21.783689,3.567337591,3708.0771594114476,15926.94965660644,
55,561.0,22.302199145012445,25.857216431482815,23.629765093317097,0,,,0.0,-7.053131412249058e-10,5.330905465325553e-10,1.9799904771300447e-8,2.1914107051212994e-7,4126.360452946372,16230.133632515162,11.28847686,185.0203393,627.6829401,21.783689,3.567337591,3708.0771594114476,15926.94965660644,
55,562.0,21.432101072491346,25.720634918001757,21.88646295975054,0,,,0.0,-4.838511813431978e-10,-4.4304515937031164e-10,2.3248784321305838e-10,8.032003423474876e-9,3965.3746123442425,16144.403746570066,11.28847686,185.0203393,627.6829401,21.783689,3.567337591,3708.0771594114476,15926.94965660644,
55,563.0,20.688387774286777,25.5612731514633,20.53436963295522,0,,,0.0,1.247371983481571e-9,1.2479252749165917e-9,1.271129651623376e-9,1.5663111155306275e-9,3827.772525568511,16044.375084409678,11.28847686,185.0203393,627.6829401,21.783689,3.567337591,3708.0771594114476,15926.94965660644,
55,564.0,20.04818455554455,25.383813534975044,20.192720287757076,0,,,0.0,3.1650415621697903e-10,3.1690366166469124e-10,3.180193901730806e-10,3.287425908750363e-10,3709.3219088158726,15932.98671058331,11.28847686,185.0203393,627.6829401,21.783689,3.567337591,3708.0771594114476,15926.94965660644,
55,565.0,28.02894221047221,25.289430808297503,29.231371122677654,0,,,0.0,98.8082058507257,352.48222703152646,628.7115493248018,747.6087812675339,5185.92439800166,15873.744283207696,11.28847686,185.0203393,627.6829401,21.783689,3.567337591,3709.3219088158726,15932.98671058331,
55,566.0,33.763260838003696,25.51768929253861,29.275353694441296,0,,,0.0,2.7894461549167318,19.901792255294254,70.99641164154195,168.8454453838399,6246.889976121845,16017.018239698924,11.28847686,185.0203393,627.6829401,21.783689,3.567337591,3709.3219088158726,15932.98671058331,
55,567.0,32.15818688388399,25.778346849030797,28.896955828918887,0,,,0.0,0.078748620294391,0.8427687371735573,4.509660893579849,16.087482827515316,5949.918648529026,16180.628541117221,11.28847686,185.0203393,627.6829401,21.783689,3.567337591,3709.3219088158726,15932.98671058331,
55,568.0,29.78058768017679,25.954650364163083,31.593636360404396,0,,,0.0,0.00222314529992218,0.03172284413640014,0.22633219104869795,1.0765377789757622,5510.014437139709,16291.291249845419,11.28847686,185.0203393,627.6829401,21.783689,3.567337591,3709.3219088158726,15932.98671058331,
55,569.0,27.716179743130365,26.048709494448627,33.4633905163746,0,,,0.0,6.276095382418134e-5,0.0011194557133924476,0.009983694945276511,0.059358686184360465,5128.0569801737665,16350.330561286299,11.28847686,185.0203393,627.6829401,21.783689,3.567337591,3709.3219088158726,15932.98671058331,
